"state","date","reported_cases","predicted_infections_mean","predicted_infections_lower_CI_95","predicted_infections_higher_CI_95_cumulative","reported_deaths","estimated_deaths_mean","estimated_deaths_lower_CI_95","estimated_deaths_higher_CI_95","mean_time_varying_reproduction_number_R(t)","time_varying_reproduction_number_R(t)_lower_CI_95","time_varying_reproduction_number_R(t)_higher_CI_95","mean_infectious_individuals","infectious_individuals_lower_CI_95","infectious_individuals_higher_CI_95"
"LA",2020-03-27,440,7894.40021106597,4982.56682943565,11781.1722106408,36,21.3388179331076,15.8809626154687,28.2011716758924,0.92137950560284,0.6165278441347,1.26526024421164,73012.0361198423,50584.0626089322,101473.800635537
"LA",2020-03-28,571,8324.11277678997,5081.97896454753,12616.6588592374,18,24.2915093063546,18.2904080713622,31.643451692461,0.969253357561801,0.654165935929437,1.33174451415416,72899.3643954443,51159.8472621388,101072.312579941
"LA",2020-03-29,225,8439.75094761229,4932.71502991951,13231.6145751886,14,27.3973098421644,20.770876182926,35.3624567040302,0.984985808473918,0.665837297234349,1.35222474140275,72436.1339428397,50974.8608817468,100359.154559911
"LA",2020-03-30,485,7907.54361178966,4468.34939901475,12766.9741703873,34,30.5987485454894,23.4076490688124,39.2566257274411,0.92506684826007,0.621042358703262,1.27508359006751,71956.6249856796,50226.2632355835,99761.1491225921
"LA",2020-03-31,1212,7184.24237587593,4855.60712972636,10223.0533420908,54,33.8380558543721,26.0495289085356,43.1132262391482,0.861198555220838,0.577522976108052,1.20206761895878,71511.3079825056,49257.7270817172,99737.8383533318
"LA",2020-04-01,1187,7782.26080800361,5189.89677462015,11160.8885851039,34,37.0771530463534,28.7220725357039,47.0699060737298,0.941221282655656,0.63379780505133,1.30893348572568,70862.1873438675,48203.4849822695,100086.114570055
"LA",2020-04-02,2725,7034.35522771673,4611.50987007187,10305.6333274916,37,40.2560423062413,31.2998177992799,51.0321100324039,0.860395547190434,0.577186426048423,1.19845337435209,69951.2780386333,47887.3884067172,99591.9343035307
"LA",2020-04-03,1148,7020.49294235423,4513.05657510418,10502.1751948563,60,43.3313317607872,33.7094604782132,54.8557964448215,0.86850910116077,0.581824543996306,1.21015896161613,68950.9608291425,47304.6237094677,97751.6148126032
"LA",2020-04-04,2199,6452.82511579319,3961.12239974561,9906.08470457945,39,46.2606761794827,36.2330311459545,58.3060070098079,0.808921849610514,0.541087381524151,1.12910720913056,67766.8439808936,46962.4700192823,95525.3991694464
"LA",2020-04-05,514,6779.30762882914,3979.23063863621,10641.7480125396,68,49.0190794795115,38.4443306019409,61.4618114110917,0.863689074279475,0.576915114643154,1.20027851729286,66407.2042979751,46316.0904781046,92891.547751104
"LA",2020-04-06,1857,6243.33493659077,3529.80638727549,10115.1274914817,35,51.5750846229894,40.6414054834491,64.7684563488883,0.810371071979504,0.543741410180109,1.12980366657283,64893.9418590913,45250.3924686462,90682.211079244
"LA",2020-04-07,1417,5490.06147114692,3575.11802990495,8045.32749861029,70,53.9078605113476,42.6165681203974,67.5497868880713,0.743029991938543,0.487386030286165,1.0544034822485,63367.2629804106,43798.6007995013,88772.2698426908
"LA",2020-04-08,746,5418.88666351087,3483.48560018992,7929.38028279817,70,56.0115734170908,44.2605008431988,69.9924575406617,0.753176311858846,0.495494218015084,1.06976881948065,61673.2183793411,42380.8090989565,87099.8916659223
"LA",2020-04-09,1253,5541.58731171774,3491.08958282279,8258.26863594354,50,57.8478395009793,45.6971852539113,72.2356445251771,0.794196612123474,0.520755815286939,1.12284642234926,59699.5418681549,40964.5671900217,84835.1961854088
"LA",2020-04-10,970,4302.67038355771,2572.65177192341,6624.26972538139,53,59.435996337947,47.023840664614,74.0571151568345,0.636651890809928,0.411779946781271,0.915220561395525,57615.406772636,39607.5935741024,81632.0739719533
"LA",2020-04-11,761,5484.02218142582,3262.7897388066,8567.65460540472,51,60.7687782229944,48.1569875634119,75.527682946978,0.84026647242903,0.550192022289909,1.18322104764366,55441.7756759042,38423.3095500216,77944.8504382089
"LA",2020-04-12,581,3043.4675367184,1614.65795362796,5254.95912075279,34,61.8328082761606,49.038217052374,76.6503998964585,0.483404464911248,0.289899139308661,0.745288847799421,53160.1768185375,36868.7193190438,74663.2728667618
"LA",2020-04-13,421,4488.4947725389,2455.09042978808,7434.75197578893,44,62.6544464929839,49.7828803712585,77.7030420825205,0.742555896010701,0.489430342559146,1.05539974126982,50871.0933849586,34880.4308738756,71947.6352104361
"LA",2020-04-14,502,4132.1382184067,2683.91032016329,6101.01042475718,129,63.2262593631932,50.2895085049553,78.1270040729365,0.734106229312474,0.491104936653126,1.05069234255569,48258.9445707215,32880.8920051778,68651.0871754754
"LA",2020-04-15,433,4491.41674490987,2895.04369298382,6654.52457546207,90,63.5503413043873,50.6937770780367,78.5702016553264,0.839756297342146,0.558501984723797,1.19595395172631,45844.3560155378,30702.1874951274,65923.4916094535
"LA",2020-04-16,581,4050.90916995932,2537.24943493227,6111.40315401445,53,63.6335517899487,50.7485042611372,78.711997665603,0.791932686877547,0.527403661866811,1.12995118303894,43753.8952382454,29258.2011277168,63261.0027860094
"LA",2020-04-17,586,3535.49379496146,2137.38833221011,5453.74751253509,57,63.5009064217423,50.6012082745835,79.0181592682193,0.716691734311479,0.481296914034869,1.02435646722308,42044.8083677258,28206.5029267293,60605.3395954835
"LA",2020-04-18,462,3585.10866200159,2094.15507803946,5662.15665563819,54,63.1502669113187,50.4877571635126,78.4108790203884,0.751546392386229,0.501910196941915,1.07652556525791,40490.9525232326,27281.0577480569,57957.4624302763
"LA",2020-04-19,348,3213.7216255011,1797.91692688482,5233.58646068255,29,62.5918007841929,50.1544414929145,77.7488101504889,0.697268244532223,0.464571517882927,1.0003972279603,38938.4453622404,26190.6325405139,55454.589609104
"LA",2020-04-20,595,3409.76076597197,1837.73878933523,5694.05588819147,32,61.8639371059974,49.5433902745397,76.8209231873935,0.767180385953056,0.512440276440596,1.09712395663135,37391.8190336773,25141.0410056321,53643.9527071354
"LA",2020-04-21,331,3290.5252191411,2137.8597795101,4881.11826808123,77,60.962459669527,48.7799833350542,75.7039525110778,0.787649596393856,0.518989885578051,1.12287287085769,35856.2106802405,23904.3958313262,51933.9473190964
"LA",2020-04-22,404,2880.75927568491,1835.65317628218,4327.10629095645,68,59.9279272337404,47.9009169567033,74.5159444780828,0.717382144604078,0.470582817795463,1.02933776843647,34443.5000840758,22682.5032802505,50542.7136335244
"LA",2020-04-23,481,2691.98609323457,1656.8522447981,4100.7030277977,126,58.7570124872835,46.879790984528,73.140341887093,0.695844596479215,0.456542997866051,0.998955953973446,33112.7748591375,21753.4958509215,48550.5974639195
"LA",2020-04-24,401,2656.88493888863,1589.13852215938,4117.30536387675,61,57.4912945876816,45.7986157664166,71.8069908061891,0.713819237665474,0.469831906755538,1.02323647421709,31753.0824604088,21022.6199357465,46439.9243437292
"LA",2020-04-25,372,2852.30402466807,1673.10157132828,4525.1142287279,47,56.1321484922661,44.7361871939175,69.8941713183323,0.798157345056019,0.528353917567733,1.14351017043145,30362.8190864932,20137.2396964444,44263.3022291595
"LA",2020-04-26,261,2820.51752562094,1594.88495490238,4603.12955137334,22,54.7062564296229,43.691057467334,68.1470557886151,0.821449648860753,0.543848442640103,1.1762320460939,29043.7907133161,19333.9783928667,42318.7976969396
"LA",2020-04-27,295,2600.91363399619,1411.13790984794,4333.76931250778,11,53.2476231053393,42.5156266661401,66.1521851234247,0.784465778944842,0.517492864864026,1.11713138008694,27911.0489274683,18554.074169686,40913.6214930393
"LA",2020-04-28,218,2204.59323670431,1473.1440113579,3217.44986678668,61,51.7080992665365,41.2514614987699,64.4259629656232,0.70477814878728,0.462588719970911,0.987513502524618,26942.8186404327,17830.5778987432,39399.615779377
"LA",2020-04-29,374,2126.82522787405,1405.4803826091,3130.91262521323,44,50.1704997221845,40.0817461508171,62.7003063980254,0.704189466577097,0.461972850976148,0.981392925300651,26007.8759446516,17106.6294901523,38342.8305627001
"LA",2020-04-30,341,2358.14382813473,1533.86786806663,3490.17948681105,60,48.6036762194186,38.7770777601783,60.9067516882577,0.810826698689303,0.538670962910587,1.13036278421135,24993.7876690756,16351.922814582,36992.0365457269
"LA",2020-05-01,710,2228.25777898692,1412.34046470421,3348.21745387681,65,47.0458194484533,37.4862740734365,58.9395199366804,0.796618788640189,0.528870758340413,1.11003739268702,23969.4598610719,15869.6363893209,35365.6198138449
"LA",2020-05-02,429,2326.91869087312,1427.294563635,3585.81789726724,23,45.4887880908745,36.1822943288708,57.0718655280236,0.861672846963924,0.578016398255053,1.19427570583745,23049.6733783693,15382.4159814631,33739.5126366092
"LA",2020-05-03,200,2243.84081046056,1323.66307034513,3552.96607221812,19,43.9533572622925,34.8945586919401,55.2058219298048,0.85711682712721,0.57522968904996,1.18865443706234,22249.9827490518,14978.4541453036,32372.3928187696
"LA",2020-05-04,333,2089.53094052038,1201.0428754612,3370.56671032268,52,42.4259237029269,33.6511487775877,53.2725886161874,0.818941731955096,0.545876779847789,1.13970038228437,21589.8853855065,14609.4138641638,31399.4489516715
"LA",2020-05-05,323,2204.45789787493,1217.82859247631,3675.02860897311,51,40.9303757971827,32.4751904819392,51.4337091775294,0.883587993051434,0.589909753526022,1.22629344715885,21015.1084029526,14118.1231803186,30661.3950923446
"LA",2020-05-06,403,2122.0044300689,1114.68386004505,3649.71796906398,52,39.4623652546473,31.2649495719419,49.7102344103084,0.8682936002561,0.579437945200894,1.20506629327883,20490.7580484179,13557.7351528624,30025.1785949151
"LA",2020-05-07,253,2066.24533815624,1033.09195630642,3646.97473468602,41,38.0552284324532,30.1038708334779,48.1375856383223,0.860522257072342,0.574734598273822,1.19387561846542,20039.5704547576,13111.8612018226,29738.3728097261
"LA",2020-05-08,203,1604.2902120868,752.620790477595,2949.08483252995,19,36.6555203298336,28.9632432610523,46.3959652851027,0.678652721071745,0.445075554155092,0.947275365008738,19633.9661299842,12585.244839627,29373.0093859509
"LA",2020-05-09,562,2354.29351127356,1063.22240800243,4399.99161796611,40,35.3293445561784,27.9043907772526,44.8129943522082,1.01519150996001,0.67485283626595,1.41061151010725,19186.8221502827,12067.5811904849,29338.7321628422
"LA",2020-05-10,183,2333.23347183128,1010.93656822562,4534.43270227254,19,34.0349537840435,26.8915871904967,43.1388066807248,1.02774044301739,0.685660111085659,1.42298728354383,18703.782951329,11375.7918100859,29244.544152963
"LA",2020-05-11,215,1799.30046926873,729.80341552393,3609.02334619967,22,32.8101482021244,25.886934281135,41.6508444562524,0.800234537067549,0.535413795706043,1.10956836352335,18428.6415239687,10858.6692762698,29637.8551028766
"LA",2020-05-12,235,1950.0435349266,753.241463673126,4027.47907591842,39,31.6129232649421,24.9257924777428,40.1656979762527,0.870911901685174,0.583767952550862,1.20689544992425,18270.0271479748,10305.0192343265,30291.2168558688
"LA",2020-05-13,612,1934.38490483573,703.473071147143,4129.60615515467,34,30.4977531916839,24.0552140472468,38.7166081793857,0.87049172182866,0.583630572260178,1.20579802315593,18052.3975203003,9817.86529015052,30972.5428685616
"LA",2020-05-14,827,1669.57730536548,572.02181014231,3696.51964322204,36,29.4248416228687,23.2445687028402,37.3897023722978,0.758125932912075,0.5039936531996,1.05120685087579,17810.0713195782,9219.55154031257,31395.3595690479
"LA",2020-05-15,348,1706.88202052027,556.975468714625,3895.98288653776,31,28.4135287216095,22.3736411666579,36.2377735337772,0.784309691997458,0.522154374384178,1.08867050974751,17525.8805014547,8657.56914298315,31706.106920233
"LA",2020-05-16,280,1892.90616890171,585.497858173515,4454.8199145473,31,27.4583715839911,21.6868491221302,35.1618213623714,0.885168314178236,0.594513810024807,1.22452983409829,17155.6818681707,8040.61186575857,32078.6436558012
"LA",2020-05-17,315,1895.9596365804,551.808816877635,4605.66377121084,12,26.555845397019,20.9783210213056,34.0834783768539,0.903049656874988,0.607043031539663,1.24381344671237,16776.524985697,7475.45211325468,32281.5859471046
"LA",2020-05-18,277,1946.82226932219,531.298500384841,4869.96096337812,72,25.7108836241932,20.1887859026862,33.2182989860308,0.940155485812917,0.629584008544931,1.30090814961708,16479.3928166527,6951.85465774374,32574.2230233446
"LA",2020-05-19,329,2028.98270454351,520.331436609868,5241.67261513879,18,24.9167464712626,19.4351395826965,32.2491760378637,0.987879501790663,0.660962552565374,1.36891075455289,16280.1548841472,6539.40810980135,33459.8594537456
"LA",2020-05-20,278,1975.31823026208,477.107225315189,5288.94102837135,27,24.1788118133307,18.6544308766246,31.6075168823947,0.963030531321193,0.644706121780415,1.3323410901361,16187.2286707136,6142.75942433557,34500.703861292
"LA",2020-05-21,1188,2032.71677900777,458.914158705706,5603.43704523567,21,23.4840572900853,17.8871724530219,31.0444584628796,0.986867099319629,0.660778663658794,1.36529907101162,16187.3636774693,5789.43326327299,35544.284382012
"LA",2020-05-22,421,1856.78242626314,397.461917097418,5302.96221974324,39,22.8326245227547,17.1243174386666,30.6072942200486,0.894316701381316,0.60256944262602,1.23216126141386,16241.4376789166,5480.94442310883,36946.1667366733
"LA",2020-05-23,0,1965.0092394216,394.166007004492,5764.20951386411,0,22.2281201866462,16.3642638499793,30.3364493609961,0.938853611289054,0.631665443592459,1.29401395176645,16309.7577147719,5174.30510972666,38481.8390200466
